taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	
3300028890	*Microbiome	Permanent Draft	Antarctic Nanohaloarchaea	Enriched hypersaline water microbial communities from Club Lake, Antarctica - Nha-CHl re-analysis	Garvan Institute of Medical Research	3300028890	26088199	39867	110	
3300034031	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 49SNC	DOE Joint Genome Institute (JGI)	3300034031	198929786	421090	312869	
3300036667	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Soil microbial communities from Mojave Desert, California, United States - 6NOC	DOE Joint Genome Institute (JGI)	3300036667	142351781	413805	373323	
3300015208	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Storglaciaren, Tarfala, Sweden (Samples st-15,16,16 pooled, 1st-3rd transect points, snow/rock/ice interface)	University of Bristol	3300015208	377436650	742005	478826	
3300021507	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-1-2_MG	DOE Joint Genome Institute (JGI)	3300021507	264224592	551683	374821	
3300017530	*Microbiome	Permanent Draft	Archaeal and Bacterial diversity and function in deep-sea hydrothermal influenced sediments	Deep-sea sediment microbial communities from hydrothermal vent field in the North Atlantic Ocean - Rainbow vent	Biocant	3300017530	574201846	1382338	1112629	
3300010969	*Microbiome	Permanent Draft	Inactive Hydrothermal Chimney Metagenome Study	Microbial communities from the outside layer of the microbial mat covering an inactive hydrothermal chimney from the Kolumbo submarine volcano, Santorini, Greece - V16_c.out	Hellenic Centre for Marine Research (HCMR)	3300010969	196554973	340534	189788	
3300017475	*Microbiome	Permanent Draft	Bras del Port Febrero 2015	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - CR30 Febrary 2015	University of Valencia	3300017475	28585098	91478	70132	
3300031950	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65	DOE Joint Genome Institute (JGI)	3300031950	639392067	1316877	991781	
3300015168	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Russell Glacier, Kangerlussuaq, Greenland (Sample G4A, Ice margin, adjacent to proglacial lake)	University of Bristol	3300015168	180851046	442442	344195	
3300005220	*Microbiome	Permanent Draft	Microbial communities from the Yellowstone National Park, bulk metagenomes as controls for mini-metagenomic methods	Norris Geyser Basin Crystal Spring 9 - Microbial communities from the Yellowstone National Park, bulk metagenomes as controls for mini-metagenomic methods	Stanford University	3300005220	759013	1673	868	
3300015191	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Storglaciaren, Tarfala, Sweden (Sample st-10 : a,b,c samples pooled, hydrological sediment from glacier outflow)	University of Bristol	3300015191	219250082	469439	336424	
3300012531	*Microbiome	Permanent Draft	Polar desert microbial communities from Antarctic Dry Valleys	Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ864 (21.06)	DOE Joint Genome Institute (JGI)	3300012531	778574499	1634979	1119714	
3300038729	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site C75, Iron Mt, CA, USA - AMDC751210	University of California, Berkeley	3300038729	12650586	16143	3753	
3300022437	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Baghdad, Rottnest Island (WA - Australia) - LBBRO3 JM21	AGRF	3300022437	72663947	124880	80286	
3300034003	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 18HMC	DOE Joint Genome Institute (JGI)	3300034003	213041513	574526	522488	
3300018933	*Microbiome	Permanent Draft	Biological soil crust microbial communities from Moab Desert,  Utah to study responses to pulsed climate events	Soil crust microbial communities from Colorado Plateau, Utah, USA - earlymid stage, 42 hrs v1	QB3 Vincent J. Coates Genomics Sequencing Laboratory	3300018933	458594707	898400	616269	
3300015206	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Russell Glacier, Kangerlussuaq, Greenland (Sample G8B, Adjacent to main proglacial river, end of transect (Watson river))	University of Bristol	3300015206	410018759	702093	406505	
3300006974	*Microbiome	Permanent Draft	Non-marine hypersaline water viral communities from  Mallorca, Spain, POOL 1-2-3 virus M8 Mallorca 14	Non-marine hypersaline water viral communities from Mallorca, Spain, 2014 - Pool_3_virus M8	University of Alicante	3300006974	1533429	3443	2424	
3300001302	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Mid Cayman Rise Von Damm vent site (2)	Mid Cayman Rise		3300001302	3204748	3256	11	
3300022339	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Garden Lake, Rottnest Island (WA - Australia) - GL1GP3 JM66	AGRF	3300022339	27545930	56137	40968	
3300009590	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial communities from Little Hot Creek, USA to study Microbial Dark Matter (Phase II) - LHC4sed_replicate	DOE Joint Genome Institute (JGI)	3300009590	185139994	427773	308943	
3300008466	*Microbiome	Permanent Draft	Marine sediment microbial communities from shallow-sea hydrothermal vent, Milos, Greece	Marine sediment microbial communities from shallow-sea hydrothermal vent, Milos, Greece - WM7	National Aeronautics and Space Administration (NASA)	3300008466	13680492	29044	18203	
3300002182	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - OP-RAMG-01	DOE Joint Genome Institute (JGI)	3300002182	849468172	1633191	1003433	
3300022418	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL1OPP1 JM115	AGRF	3300022418	49659538	87312	59069	
3300000351	*Microbiome	Draft	Alkaline sediment microbial communities from Soda lakes and Soda Solonchak soils	Alkaline sediment microbial communities from bioreactor in Germany - Reactor TP_S2	DOE Joint Genome Institute (JGI)	3300000351	45604573	70546	29209	
3300003885	*Microbiome	Permanent Draft	Black smoker hydrothermal vent sediment microbial communities from the Guaymas Basin, Mid-Atlantic Ridge, South Atlantic Ocean	Black smoker hydrothermal vent sediment microbial communities from the Guaymas Basin, Mid-Atlantic Ridge, South Atlantic Ocean - Sample 1	Beijing Genomics Institute (BGI)	3300003885	1415392384	2622442	1725803	
3300014652	*Microbiome	Permanent Draft	Alkaline hot spring microbial communities from Galicia, Spain	Alkaline hot spring microbial communities from Galicia, Spain - Lobios hot spring	The University of A Coru?a	3300014652	28972921	46850	23821	
2140918001	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park, Wyoming, USA	Hot spring microbial communities from One Hundred Springs Plain, Yellowstone National Park, Wyoming, USA - OSP_D	DOE Joint Genome Institute (JGI)	2140918001	51518426	116192	98941	
3300030417	*Microbiome	Permanent Draft	Cryoconite microbial communities from the surface of glaciers from various locations	Cryoconite microbial communities from the surface of Forni Glacier, Lombardia, Italy - ERS1030530	University of Milan-Bicocca	3300030417	42108950	67249	32328	
3300006951	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring sediment bacterial and archeal communities from British Columbia, Canada, to study Microbial Dark Matter (Phase II) - Dewar Creek DC4 2012 metaG	DOE Joint Genome Institute (JGI)	3300006951	49378279	81447	39952	
3300034404	*Microbiome	Permanent Draft	Evening Primrose Hot Spring Microbial Community	Hot spring sediment microbial community from Evening Primrose, Yellowstone National Park, WY, USA - EP_sed	University of Wisconsin, Madison	3300034404	54498924	85175	34671	
3300005792	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS908_Marker33_DNA	Marine Biological Laboratory	3300005792	21979386	31479	12292	
3300022322	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL2BM1 JM28	AGRF	3300022322	24527201	47952	33868	
2012990007	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring microbial communities from Beowulf East Transect D, Yellowstone National Park, USA - YSTONE2 (BED)		2012990007	9919326	12044	6816	
3300003332	*Microbiome	Permanent Draft	Marine hydrothermal vent sediment microbial communities from Guaymas Basin, Gulf of California	Marine hydrothermal vent sediment microbial communities from Guaymas Basin, Gulf of California - Sample 1		3300003332	389261994	580458	257647	
3300038681	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site C10, Iron Mt, CA, USA - AMDC100807	University of California, Berkeley	3300038681	15514296	22027	6193	
3300034377	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Sub-biocrust soil microbial communities from Mojave Desert, California, United States - 27HNS	DOE Joint Genome Institute (JGI)	3300034377	423816741	1056726	879195	
3300017566	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS375 with 0.1UM filter	JGI facility at Oak Ridge National Laboratory	3300017566	33878647	84095	56233	
3300003082	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Carnoules, Gard, France	Acid Mine Drainage microbial communities from Carnoules, Gard, France - bin 7	CEA Genoscope	3300003082	2530310	2755	179	
3300041472	*Microbiome	Permanent Draft	Hot spring sediment microbial communities from Yellowstone National Park, WY, United States	Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - FS5_HPG_2	DOE Joint Genome Institute (JGI)	3300041472	216741549	351235	181354	
3300006966	*Microbiome	Permanent Draft	Non-marine hypersaline water viral communities from Mallorca 2014 (Spain)E1	Non-marine hypersaline water viral communities from Mallorca, Spain, 2014 - E1 T11	University of Alicante	3300006966	14946431	43346	26779	
3300000366	*Microbiome	Draft	Alkaline sediment microbial communities from Soda lakes and Soda Solonchak soils	Alkaline soda soil microbial communities from Kulunda Steppe, Russia - 3KL_010_SOIL	DOE Joint Genome Institute (JGI)	3300000366	413268194	969041	655266	
3300012188	*Microbiome	Permanent Draft	Polar desert microbial communities from Antarctic Dry Valleys	Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ330 (21.06)	DOE Joint Genome Institute (JGI)	3300012188	853015893	1850995	1303453	
3300002486	*Microbiome	Permanent Draft	Hot spring microbial communities from Mammoth Springs in Yellowstone National Park, Montana, USA	Hot spring microbial communities from Mammoth Springs in Yellowstone National Park, Montana, USA - YNG_F_2009		3300002486	2134762	3336	1571	
3300020608	*Microbiome	Permanent Draft	Marine microbial communities from Tor Caldara	Marine established microbial mat bacterial communities from Tor Caldara shallow water vent, Tyrrhenian Sea, Italy - TCM5	Molecular Research LP (MR DNA)	3300020608	192087314	414270	308874	
3300013099	*Microbiome	Permanent Draft	Subseafloor sediment microbial communities from Guaymas Basin, Gulf of California, Mexico	Subseafloor sediment microbial communities from Guaymas Basin, Gulf of California, Mexico - Guay6, Core 4569-2, 0-3 cm	DOE Joint Genome Institute (JGI)	3300013099	2590923714	5198976	3765823	
3300030242	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site AB20, Iron Mt, CA, USA - AMDAB200606DS3	University of California, Berkeley	3300030242	34461797	47464	15214	
3300021564	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-30-3-4_MG	DOE Joint Genome Institute (JGI)	3300021564	5573716	16695	14760	
3300001458	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Cayman Rise, Cayman Islands	Hydrothermal vent plume microbial communities from the Mid Cayman Rise - All Sites - gte1k		3300001458	153768584	216865	53829	
3300007020	*Microbiome	Permanent Draft	Non-marine hypersaline water viral communities from Mallorca 2014 (Spain)E1	Non-marine hypersaline water viral communities from Mallorca, Spain, 2014 - E1 T-1	University of Alicante	3300007020	24740360	73000	46693	
2084038020	*Microbiome	Permanent Draft	Hot Spring microbial communities from Great Boiling Spring, Nevada	Hot spring microbial communities from Great Boiling Spring, Nevada - sample 1 v1	DOE Joint Genome Institute (JGI)	2084038020	7181123	14352	12489	
3300028834	*Microbiome	Permanent Draft	Axial Seamount Reassemblies	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS904_Marker33_DNA IDBA_UD reassembly		3300028834	184252502	394710	277237	
3300022314	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Garden Lake, Rottnest Island (WA - Australia) - GL1GP3 JM108	AGRF	3300022314	36426872	71775	52073	
3300031513	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer	DOE Joint Genome Institute (JGI)	3300031513	504033992	1075543	828858	
3300022441	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL1BM1 JM112	AGRF	3300022441	43679446	76763	50519	
3300003463	*Microbiome	Permanent Draft	Ore pile and mine drainage contaminated soil microbial communities from Mina do Sossego, Brazil, in a copper mine	Ore pile and mine drainage contaminated soil microbial communities from Mina do Sossego, Brazil - P1 sample	University of Campinas	3300003463	240569980	340918	131640	
3300022405	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Baghdad, Rottnest Island (WA - Australia) - LBBM3 JM111	AGRF	3300022405	41362930	81229	58081	
3300017449	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial mat communities from California, USA to study Microbial Dark Matter (Phase II) - Cone Pool mat layer E metaG (SPADES assembly) (version 3)	DOE Joint Genome Institute (JGI)	3300017449	246781623	528282	400396	
3300005745	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS844	Marine Biological Laboratory	3300005745	95261731	125075	43940	
3300003726	*Microbiome	Permanent Draft	Soil microbial communities from four geographically distinct crusts in the Colorado Plateau and Sonoran desert	Soil microbial communities from Colorado Plateau and Sonoran desert - Soil Crust after wet up 3B (Custom Analysis)	DOE Joint Genome Institute (JGI)	3300003726	10321741	22959	20838	
3300001391	*Microbiome	Permanent Draft	Hydrothermal vent microbial communities from the Southwest Indian Ridge	Hydrothermal vent microbial communities from the Southwest Indian Ridge - SWIR1		3300001391	55292183	111303	49936	
3300006080	*Microbiome	Permanent Draft	Microbial communities in diffuse hydrothermal fluids of Manus Basin, Bismarck Sea	Microbial communities in diffuse hydrothermal fluids of Manus Basin, Bismarck Sea - fluid E	Max Planck Institute for Plant Breeding Research	3300006080	504328220	863594	376495	
3300034135	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 25HNC	DOE Joint Genome Institute (JGI)	3300034135	308617770	705854	559638	
3300022346	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL1OPP1 JM52	AGRF	3300022346	36415032	69885	51189	
3300001550	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from Lau Basin, Pacific Ocean	Hydrothermal vent plume microbial communities from Lau Basin, Pacific Ocean - Lau MG2c_2		3300001550	1853656	1619	115	
3300011198	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities form glacier forefield, Midre Lovenbreen, Svalbard, Norway (Sample 7 - S13.1.40.a - transect 1, age 29 years, surface depth)	University of Bristol	3300011198	13376228	33329	26238	
3300017455	*Microbiome	Permanent Draft	Bras del Port Dic 2016	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - VFCR30 Dic 2016	University of Valencia	3300017455	503988	1422	952	
3300009489	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS881 no min length	Marine Biological Laboratory	3300009489	253547219	1004650	988581	
3300033988	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Soil microbial communities from Mojave Desert, California, United States - 5NOC	DOE Joint Genome Institute (JGI)	3300033988	152720603	388182	328917	
3300028821	*Microbiome	Permanent Draft	Axial Seamount Reassemblies	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS908_Marker33_DNA IDBA_UD reassembly	Marine Biological Laboratory	3300028821	226318478	510325	365946	
3300031509	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS12-60	DOE Joint Genome Institute (JGI)	3300031509	267456757	597246	465503	
3300034034	*Microbiome	Permanent Draft	Deception Metagenome	Glacier sediment microbial communities near Fumarole Bay, Deception Island, Antarctica - FBC1	The Brazilian National Council for Scientific and Technological Development (CNPq)	3300034034	44998963	66296	32843	
3300003873	*Microbiome	Permanent Draft	Black Smoker Hydrothermal vent Microbial communities from Manus Basin , Bismarck Sea	Black Smoker Hydrothermal vent Microbial communities from Manus Basin , Bismarck Sea - Sample 373Bnorm	Max Planck Institute for Plant Breeding Research	3300003873	113872061	143076	34838	
3300029895	*Microbiome	Permanent Draft	Cryoconite microbial communities around the Greenland ice sheet	Cryoconite microbial communities from ice sheet in Tasiilaq, Greenland - TAS_L-C3a	DMAC, Technical University of Denmark	3300029895	211196280	377483	241953	
3300014903	*Microbiome	Permanent Draft	Subseafloor sediment microbial communities from Guaymas Basin, Gulf of California, Mexico	Subseafloor sediment microbial communities from Guaymas Basin, Gulf of California, Mexico - Guay12, Core 4567-28, 21-24 cm	DOE Joint Genome Institute (JGI)	3300014903	1154633378	2619252	2063970	
3300003076	*Microbiome	Permanent Draft	Hot spring microbial communities from Five Geothermal Springs in Yellowstone National Park, USA	Hot spring microbial communities from Five Geothermal Springs in Yellowstone National Park, USA - Mammoth Hot Springs-Narrow Gauge	J. Craig Venter Institute	3300003076	1722505	2060	235	
3300005209	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 3 B9 (version 2) (version 2)	DOE Joint Genome Institute (JGI)	3300005209	7200399	7802	68	
3300003654	*Microbiome	Permanent Draft	Subglacial freshwater microbial communities from Lake Whillans, Antarctica	Subglacial freshwater microbial communities from Lake Whillans, Antarctica - 0.8 micron filter		3300003654	28501416	42537	16813	
3300033886	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd	DOE Joint Genome Institute (JGI)	3300033886	394034124	806066	599721	
3300001781	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Cayman Rise, Cayman Islands	Hydrothermal vent plume microbial communities from the Mid Cayman Rise - Deep Sites		3300001781	218214362	314848	130227	
3300015194	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Rabots glacier, Tarfala, Sweden (Sample Rb1c, glacier snout)	University of Bristol	3300015194	249845086	499940	334545	
3300003078	*Microbiome	Permanent Draft	Hot spring microbial communities from Five Geothermal Springs in Yellowstone National Park, USA	Hot spring microbial communities from Five Geothermal Springs in Yellowstone National Park, USA - Crater Hills, Alice Spring	J. Craig Venter Institute	3300003078	1931913	2573	514	
3300017571	*Microbiome	Permanent Draft	Bras del Port Noviembre 2014	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - CR41 Nov 2014	University of Valencia	3300017571	28298090	90584	69191	
3300031568	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050630_ee2	DOE Joint Genome Institute (JGI)	3300031568	313847798	672133	525519	
3300021975	*Microbiome	Permanent Draft	Characterization of microbial community from Mariana Back Arc	Hydrothermal fluids microbial communities from Mariana Back-Arc Basin vent fields, Pacific Ocean - Hafa_FS927 _150kmer	Marine Biological Laboratory	3300021975	436682860	858940	632823	
3300017502	*Microbiome	Permanent Draft	Bras del Port Febrero 2015	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - CM2 Febrary 2015	University of Valencia	3300017502	36572989	125006	99445	
3300034143	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Sub-biocrust soil microbial communities from Mojave Desert, California, United States - 57SNS	DOE Joint Genome Institute (JGI)	3300034143	231109977	566904	462070	
3300022348	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Baghdad, Rottnest Island (WA - Australia) - LBBM1 JM16	AGRF	3300022348	37596313	70309	48617	
3300031812	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer	DOE Joint Genome Institute (JGI)	3300031812	741524262	1610125	1239130	
3300031865	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe3	DOE Joint Genome Institute (JGI)	3300031865	327077093	692937	533365	
3300000866	*Microbiome	Permanent Draft	Hot springs sediment microbial communities from Tengchong, China, analyzing PIRE metagenomes	Hot spring sediment from Jinze in Tengchong, China	Stanford University	3300000866	94676878	136697	45203	
3300017990	*Microbiome	Permanent Draft	Hypersaline lake sediment archaeal communities from the Salton Sea, California, USA	Hypersaline lake sediment archaeal communities from the Salton Sea, California, USA - SS_3_S_2 metaG	DOE Joint Genome Institute (JGI)	3300017990	2505008596	5174855	3754426	
3300007071	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring sediment bacterial and archeal communities from British Columbia, Canada, to study Microbial Dark Matter (Phase II) - Dewar Creek DC8 2012 metaG	DOE Joint Genome Institute (JGI)	3300007071	249435303	346079	136215	
3300005268	*Microbiome	Permanent Draft	Hypersaline microbial communities from Antarctic Deep Lake	Hypersaline microbial communities from Antarctic Deep Lake - 24m 3.0um v2 (version 3)	DOE Joint Genome Institute (JGI)	3300005268	46756487	89675	57717	
3300005291	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 1 Avi (version 2) (version 2)	DOE Joint Genome Institute (JGI)	3300005291	6582149	6769	90	
3300028460	*Microbiome	Permanent Draft	Water-rock integrations support subglacial chemolithoautotrophy	Glacial sediment microbial communities from Kotlujokull glacier, Mulakvisl, Iceland - Mul16	University of Minnesota	3300028460	5124823	6027	1183	
3300021589	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-13-14_MG	DOE Joint Genome Institute (JGI)	3300021589	44940317	121160	97677	
3300003089	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Carnoules, Gard, France	Acid Mine Drainage microbial communities from Carnoules, Gard, France, bin 2	CEA Genoscope	3300003089	3999759	4095	72	
2209111000	*Microbiome	Draft	Soil microbial communities from four geographically distinct crusts in the Colorado Plateau and Sonoran desert	Soil microbial communities from Colorado Plateau, Greene Butte sample - Dark Crust, Colorado Plateau, Green Butte	DOE Joint Genome Institute (JGI)	2209111000	396718301	1058313	882487	
3300018892	*Microbiome	Permanent Draft	Biological soil crust microbial communities from Moab Desert,  Utah to study responses to pulsed climate events	Soil crust microbial communities from Colorado Plateau, Utah, USA - early-mid stage, bundles v1	QB3 Vincent J. Coates Genomics Sequencing Laboratory	3300018892	362796991	674134	466653	
3300001524	*Microbiome	Permanent Draft	Black smokers hydrothermal plume microbial communities from Abe, Lau Basin, Pacific Ocean (2)	Abe Hydrothermal Plume		3300001524	250668864	447309	185040	
3300014924	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS856 IDBA reassembly (rename)	Marine Biological Laboratory	3300014924	62872978	81150	23616	
3300028295	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS379 with 0.8UM filter - spades	JGI facility at Oak Ridge National Laboratory	3300028295	25363252	46569	15585	
3300019135	*Microbiome	Permanent Draft	Biological soil crust microbial communities from Moab Desert,  Utah to study responses to pulsed climate events	Soil crust microbial communities from Colorado Plateau, Utah, USA - midlate stage, 18 hrs after wetting v1	QB3 Vincent J. Coates Genomics Sequencing Laboratory	3300019135	283011187	578000	429705	
3300011267	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Malanjkhand copper mine, India	Acid mine drainage microbial communities from Malanjkhand copper mine, India - M16 k-mer-51	Xcelris labs Ltd	3300011267	280472042	766031	626036	
3300034047	*Microbiome	Permanent Draft	Deception Metagenome	Glacier sediment microbial communities near Whalers Bay, Deception Island, Antarctica - WBC3	The Brazilian National Council for Scientific and Technological Development (CNPq)	3300034047	50874192	67400	28647	
3300022427	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL1OPP3 JM75	AGRF	3300022427	54224805	91875	59440	
3300003510	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS857_Anemone_DNA		3300003510	28942771	68895	54678	
3300010308	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial mat communities from California, USA to study Microbial Dark Matter (Phase II) - Cone Pool mat layer E metaG (version 2)	DOE Joint Genome Institute (JGI)	3300010308	221865887	412766	275299	
