"taxon_oid","ID1","ID2","KO","Phylum","Class","Order","Family","Genus","Species"
"3300031924","Ga0326332_100154972","Ga0326332_10015497","K17570","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103817051","Ga0326332_10381705","K17570","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104031751","Ga0326332_10403175","K17570","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104604491","Ga0326332_10460449","K17570","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107596141","Ga0326332_10759614","K17570","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_109057951","Ga0326332_10905795","K17757","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_109585711","Ga0326332_10958571","K17871","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105425421","Ga0326332_10542542","K17972","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101425971","Ga0326332_10142597","K17974","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100924791","Ga0326332_10092479","K18207","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108949861","Ga0326332_10894986","K18207","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103296821","Ga0326332_10329682","K18402","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104204191","Ga0326332_10420419","K18584","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105629191","Ga0326332_10562919","K19656","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102085111","Ga0326332_10208511","K19753","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107368351","Ga0326332_10736835","K19788","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031950","Ga0308417_15075781","Ga0308417_1507578","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031950","Ga0308417_16032611","Ga0308417_1603261","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031966","Ga0308420_14910701","Ga0308420_1491070","K08779","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031966","Ga0308420_15695511","Ga0308420_1569551","K15371","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032023","Ga0326359_10936731","Ga0326359_1093673","K06867","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_109433341","Ga0326309_10943334","K00384","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_108109421","Ga0326309_10810942","K00586","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_111941231","Ga0326309_11194123","K00643","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_112780381","Ga0326309_11278038","K00967","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_112321321","Ga0326309_11232132","K01487","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_110807541","Ga0326309_11080754","K01724","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106891351","Ga0326309_10689135","K01745","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_107337001","Ga0326309_10733700","K02257","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_111359761","Ga0326309_11135976","K02896","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106596451","Ga0326309_10659645","K03926","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_105632001","Ga0326309_10563200","K03935","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_108831111","Ga0326309_10883111","K04554","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_105777351","Ga0326309_10577735","K05658","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_107498561","Ga0326309_10749856","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_111314981","Ga0326309_11131498","K05907","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_103784381","Ga0326309_10378438","K05941","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_111314981","Ga0326309_11131498","K06268","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_111723031","Ga0326309_11172303","K06919","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_100982021","Ga0326309_10098202","K07019","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106613181","Ga0326309_10661318","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_113115261","Ga0326309_11311526","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106229881","Ga0326309_10622988","K07203","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_110464591","Ga0326309_11046459","K07359","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_101999321","Ga0326309_10199932","K07893","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_107908191","Ga0326309_10790819","K08850","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_110363361","Ga0326309_11036336","K10352","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_100487571","Ga0326309_10048757","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_101105291","Ga0326309_10110529","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_101920171","Ga0326309_10192017","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_103284151","Ga0326309_10328415","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106487731","Ga0326309_10648773","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_111084131","Ga0326309_11108413","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106062371","Ga0326309_10606237","K10414","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_100433421","Ga0326309_10043342","K10599","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_110565281","Ga0326309_11056528","K12599","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_108081291","Ga0326309_10808129","K14157","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106654481","Ga0326309_10665448","K14802","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_110551061","Ga0326309_11055106","K14802","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_107010101","Ga0326309_10701010","K15371","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106653441","Ga0326309_10665344","K16219","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_100788031","Ga0326309_10078803","K16482","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_107571741","Ga0326309_10757174","K16570","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032102","Ga0326309_106410931","Ga0326309_10641093","K18584","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_106613041","Ga0326310_10661304","K00059","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_109274071","Ga0326310_10927407","K00288","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Cordyceps","Cordyceps_militaris"
"3300032103","Ga0326310_105163071","Ga0326310_10516307","K00667","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_108233921","Ga0326310_10823392","K01187","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_110212341","Ga0326310_11021234","K01196","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105306671","Ga0326310_10530667","K01267","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_111984741","Ga0326310_11198474","K01689","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105473431","Ga0326310_10547343","K01847","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_109518791","Ga0326310_10951879","K01873","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_110940971","Ga0326310_11094097","K01897","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_111225431","Ga0326310_11122543","K02132","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105472111","Ga0326310_10547211","K02936","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_101759711","Ga0326310_10175971","K02998","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_113081011","Ga0326310_11308101","K03002","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_102487141","Ga0326310_10248714","K03935","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_112785021","Ga0326310_11278502","K03935","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105331021","Ga0326310_10533102","K04345","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_109128751","Ga0326310_10912875","K04393","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_100561941","Ga0326310_10056194","K04563","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_100561942","Ga0326310_10056194","K04563","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_103322741","Ga0326310_10332274","K04646","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_102464531","Ga0326310_10246453","K04799","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_101331831","Ga0326310_10133183","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_101391601","Ga0326310_10139160","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_103054621","Ga0326310_10305462","K05679","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_103541751","Ga0326310_10354175","K05687","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_110947041","Ga0326310_11094704","K05853","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_102414641","Ga0326310_10241464","K06158","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_109777761","Ga0326310_10977776","K06867","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_103301151","Ga0326310_10330115","K06919","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_102799291","Ga0326310_10279929","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_102833231","Ga0326310_10283323","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_102914511","Ga0326310_10291451","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_110708561","Ga0326310_11070856","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_114095011","Ga0326310_11409501","K07126","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_102917411","Ga0326310_10291741","K07203","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_112731281","Ga0326310_11273128","K07374","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_104838721","Ga0326310_10483872","K08057","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_109780381","Ga0326310_10978038","K08269","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_111673191","Ga0326310_11167319","K08272","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_101381141","Ga0326310_10138114","K08734","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_108452071","Ga0326310_10845207","K08850","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_113389461","Ga0326310_11338946","K09497","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_104304521","Ga0326310_10430452","K09580","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_109609221","Ga0326310_10960922","K10357","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_112379211","Ga0326310_11237921","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105365461","Ga0326310_10536546","K10805","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_110956191","Ga0326310_11095619","K10896","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105298551","Ga0326310_10529855","K11088","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_111031391","Ga0326310_11103139","K11093","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_113289201","Ga0326310_11328920","K11093","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_112670881","Ga0326310_11267088","K11254","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_111386231","Ga0326310_11138623","K11262","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_110118441","Ga0326310_11011844","K11493","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105365461","Ga0326310_10536546","K11992","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_113233111","Ga0326310_11323311","K12598","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_107038471","Ga0326310_10703847","K12812","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_104428411","Ga0326310_10442841","K12856","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_107330991","Ga0326310_10733099","K14338","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_106527761","Ga0326310_10652776","K14572","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_104957611","Ga0326310_10495761","K14589","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_112047851","Ga0326310_11204785","K14792","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_106028361","Ga0326310_10602836","K14816","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_103169841","Ga0326310_10316984","K14835","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_105798821","Ga0326310_10579882","K14950","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_107647961","Ga0326310_10764796","K15113","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_108491951","Ga0326310_10849195","K15371","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_112315081","Ga0326310_11231508","K15687","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_106937561","Ga0326310_10693756","K18468","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_103356081","Ga0326310_10335608","K18730","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_104622431","Ga0326310_10462243","K18748","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032103","Ga0326310_108522191","Ga0326310_10852219","K19685","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032108","Ga0326317_1415921","Ga0326317_141592","K01866","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032176","Ga0326351_13753251","Ga0326351_1375325","K01613","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032176","Ga0326351_14656111","Ga0326351_1465611","K01897","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032176","Ga0326351_11255561","Ga0326351_1125556","K02262","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032176","Ga0326351_13548501","Ga0326351_1354850","K07374","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032176","Ga0326351_13284361","Ga0326351_1328436","K08517","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032191","Ga0326360_11219761","Ga0326360_1121976","K04445","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032191","Ga0326360_13347901","Ga0326360_1334790","K06207","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300032191","Ga0326360_12499081","Ga0326360_1249908","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
